Country,Year,Share below $1 a day,Share below $2.15 a day,Share below $3.65 a day,Share below $6.85 a day,Share below $10 a day,Share below $20 a day,Share below $30 a day,Share below $40 a day,Number below $1 a day,Number below $2.15 a day,Number below $3.65 a day,Number below $6.85 a day,Number below $10 a day,Number below $20 a day,Number below $30 a day,Number below $40 a day,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,Mean income or consumption per day,Median income or consumption per day,Threshold income or consumption per day marking the poorest decile,Threshold income or consumption per day marking the richest decile,mld,gini,polarization,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_215,income_gap_ratio_3000,income_gap_ratio_365,income_gap_ratio_4000,income_gap_ratio_685,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_215,poverty_gap_index_3000,poverty_gap_index_365,poverty_gap_index_4000,poverty_gap_index_685,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_215,avg_shortfall_3000,avg_shortfall_365,avg_shortfall_4000,avg_shortfall_685,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_215,total_shortfall_3000,total_shortfall_365,total_shortfall_4000,total_shortfall_685,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,bottom50_share,middle40_share,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Panama,2004,2.3573902,8.794022,17.641485,34.764885,48.69937,74.07075,84.53935,89.922066,76457,285217,572168,1127533,1579472,2402345,2741874,2916452,20.17048,25.90032,31.427742,654191,840028,1019299,17.854128,10.336311,2.3368883,40.251984,0.5774045,0.54780126,0.5704059,0.8043731,1.7933173,2.8140295,3.8537998,5.1004744,6.6301813,8.597631,11.672429,17.4827,41.251064,4.1146474,5.9235015,7.9344444,10.336311,13.373606,17.616455,24.648129,43.48273,44.79996,45.978294,8.770669,11.603334,14.449933,1.797804,2.3153317,2.851476,1176107.2,1944943.5,2906506.5,40.507683,50.047516,59.169453,38.418896,66.077736,42.153442,70.92524,46.675716,0.9549179,24.372826,43.827263,3.3785603,55.861687,7.43649,63.777435,16.226753,0.4050768,5.0047517,11.833891,0.8260063,19.82332,1.5386007,28.370096,3.1972864,30970.957,7904865,28429088,235591.03,54353050,880338.06,82740024,3605046,1.4361379,3.2018116,5.024204,6.8806233,9.106452,11.837611,15.350321,20.840103,31.213835,73.65018,14.3659935,44.382942,4.4521046,22.609993,17.224607,3.8942308,4.423109
Panama,2005,2.0805938,8.564978,16.407042,34.485905,48.57755,73.722015,84.715485,90.34555,68782,283147,542395,1140059,1605910,2437153,2800582,2986705,19.44469,25.207865,30.858044,642816,833339,1020126,17.621435,10.39022,2.3985217,39.13786,0.5542217,0.5381147,0.5586999,0.8381145,1.8991832,2.9360487,3.961473,5.22776,6.7174606,8.826092,11.913639,17.486004,40.194225,4.274833,6.0560126,8.053429,10.39022,13.509959,17.976402,24.682985,43.262463,44.439312,45.25844,8.412254,11.202205,13.965867,1.798026,2.308671,2.8214707,1155799.9,1923905.6,2878255.8,46.664536,49.077515,58.867657,37.437305,65.63226,43.116913,70.45965,45.442005,0.9709039,23.84066,43.39843,3.2064986,55.600693,7.074208,63.657166,15.671094,0.46664536,4.9077516,11.773531,0.80490214,19.68968,1.5737673,28.183859,3.1127772,32096.8,7881407.5,28693896,227905.62,55142564,853603.5,84176870,3548749.8,1.476878,3.3466332,5.1737394,6.980684,9.212063,11.83713,15.55284,20.993542,30.812849,70.827995,14.862579,44.943195,4.171767,21.07196,16.317493,3.766798,4.3319263
Panama,2006,3.1120794,9.389637,17.40708,33.87623,48.3175,74.0271,84.89387,90.18748,104833,316297,586370,1141145,1627610,2493657,2859712,3038031,19.841713,25.497612,30.934021,668383,858906,1042035,17.849953,10.419853,2.2740211,39.545227,0.5837834,0.546454,0.5574312,0.7327383,1.7908695,2.8786516,3.9616723,5.180282,6.625626,8.723016,11.672062,17.30638,41.1287,4.2056036,6.0399933,8.097356,10.419853,13.508769,17.826736,24.960089,46.359344,46.49701,47.149296,9.198494,11.855632,14.58517,1.9322302,2.42246,2.9477322,1291469.8,2080665.5,3071640.2,41.132034,49.82161,58.815643,41.87923,65.61871,45.142124,70.663506,47.672504,1.2800657,24.072554,43.539516,3.9323106,55.70627,7.857923,63.729633,16.14964,0.41132033,4.982161,11.763129,0.9004035,19.685616,1.6476876,28.265402,3.2655666,43119.945,8109015.5,29333210,284794.94,56295188,966154.56,85871170,3726485,1.3079344,3.1966934,5.1383796,7.071566,9.246779,11.826712,15.570542,20.834576,30.891806,73.414536,14.544213,44.327084,4.392247,23.155375,17.39,3.7951808,4.5821266
Panama,2007,1.2647831,6.665941,14.876364,30.481401,44.610832,72.04552,84.19618,90.20303,43402,228749,510499,1046004,1530872,2472324,2889288,3095420,19.143642,24.992586,30.761463,656936,857649,1055615,18.655634,11.527645,2.7728705,39.37482,0.5244944,0.5268926,0.51848,0.95745176,1.9989003,3.074976,4.1742086,5.44144,6.9749207,8.95734,11.777416,16.902136,39.74121,4.741609,6.7588716,8.838526,11.527645,14.74474,18.89018,25.56877,42.043938,43.494553,44.700897,8.048743,10.870412,13.750654,1.9386705,2.5069487,3.0917764,1273582.4,2150082,3263725.5,41.05447,47.571228,56.35716,33.264915,63.38357,38.261337,68.62024,44.5454,0.5192443,21.221928,40.602806,2.217416,53.366547,5.6918917,61.89754,13.578062,0.4105447,4.757123,11.271432,0.7151957,19.015072,1.3965389,27.448095,3.05136,17818.46,7282546,27866632,163600.3,54940016,712931.7,84963384,3191734.8,1.7861869,3.7290752,5.7365627,7.787251,10.151351,13.0121565,16.710487,21.971518,31.532005,74.13975,15.646976,44.611813,3.8940833,19.159878,14.200022,3.4156864,4.1572967
Panama,2008,0.30871046,4.0731487,10.519485,23.244385,36.70674,65.86358,80.77407,87.30017,10790,142368,367685,812455,1283002,2302114,2823277,3051382,17.641626,23.3655,29.500786,616624,816689,1031134,22.480272,13.752005,3.5292256,46.578037,0.5156015,0.52693385,0.4935474,1.0277125,2.1433272,3.2218938,4.2637324,5.459027,6.8990254,8.717251,11.307878,16.25146,40.708694,6.089388,8.347466,10.881402,13.752005,17.36596,21.997707,29.370296,40.564938,42.071846,42.649815,7.1563206,9.8303,12.582031,2.231397,2.8928611,3.5191226,1375932.9,2362567.8,3628686.8,25.941055,44.073376,52.4346,25.848297,59.123898,34.999954,65.160255,42.037468,0.08008066,16.177902,34.535305,1.0528412,47.756786,3.6818147,56.885017,9.771345,0.25941056,4.4073377,10.48692,0.55573845,17.73717,1.2774984,26.064102,2.8795664,2799.04,5654623,24142086,79119.37,50076944,469717,79531540,2339518,2.3103256,4.8182583,7.2429047,9.584987,12.272041,15.509196,19.596617,25.420416,36.533726,91.51425,16.115694,43.175613,3.8200216,17.96261,13.197806,3.3869998,3.896607
Panama,2009,0.10051858,2.5282087,8.029662,23.011646,36.05515,65.52478,80.21471,87.29187,3578,89988,285803,819063,1283326,2332252,2855117,3107017,17.100365,23.20723,28.75359,608661,826025,1023439,22.541447,13.847,4.139929,46.777485,0.48374167,0.5177117,0.48824844,1.2458246,2.283399,3.2691128,4.3397455,5.4809513,6.873335,8.724262,11.399659,16.267826,40.115883,6.183838,8.567968,11.012633,13.847,17.255674,22.361113,29.801626,33.99044,37.425938,40.269543,5.812493,8.685524,11.578939,1.8826625,2.5911846,3.345674,1145903.2,2140383.2,3424093.2,57.932304,41.864468,51.811275,25.090015,58.87717,30.327929,64.683975,37.10432,0.058235966,15.094291,33.94923,0.63433063,47.228157,2.4352283,56.46385,8.538311,0.57932305,4.1864467,10.362255,0.5394354,17.66315,1.1069695,25.87359,2.541646,2072.8179,5372576,24167390,48542.71,50430364,316375.2,80389680,2081768.2,2.8082688,5.147112,7.3690534,9.782414,12.3548565,15.493491,19.66575,25.696482,36.670033,90.42701,16.619034,43.265083,3.6016867,15.976235,11.299104,3.3781674,3.3447435
Panama,2010,0.41447276,3.3920667,9.06797,21.70791,33.88257,64.245895,79.45339,86.72483,15019,122916,328589,786612,1227774,2328025,2879087,3142576,17.74915,23.1451,28.447882,643161,838690,1030842,23.082123,14.449192,3.8369594,47.88987,0.49325377,0.5160976,0.4776646,1.0854902,2.1984315,3.3533375,4.464266,5.62098,7.006975,8.816149,11.415286,16.388126,39.65096,6.372415,9.113066,11.59068,14.449192,18.07128,22.750626,30.738796,39.4321,41.80012,43.49489,6.9988594,9.674683,12.373372,2.2790477,3.0198898,3.7707963,1465794.6,2532751.5,3887095,26.421152,43.85118,51.0755,28.915558,58.125767,34.865376,63.966827,41.416138,0.10950917,14.857901,32.81391,0.98083895,46.1829,3.1615865,55.47513,8.990583,0.26421154,4.385118,10.2151,0.6216845,17.43773,1.2725862,25.586731,2.8370054,3968.1929,5383934,23781008,76414.98,50204744,418157.8,80408250,2231622.5,2.505542,5.0744467,7.740215,10.304473,12.974415,16.173586,20.349543,26.348902,37.82728,91.52283,16.722506,43.626537,3.5716677,17.064684,12.481203,3.3143632,3.7657924
Panama,2011,0.3695795,2.452237,7.2718472,18.33984,30.008783,60.24211,76.0959,84.67664,13633,90455,268235,676497,1106926,2222135,2806930,3123445,16.747705,22.861132,28.668043,617768,843273,1057471,25.549213,16.019878,4.4436946,51.393394,0.4845485,0.51348317,0.4750083,1.1300657,2.288989,3.368267,4.4640484,5.631419,7.0033813,8.849128,11.470076,16.130276,39.66435,7.3150053,9.998314,12.854541,16.019878,19.889807,25.390636,33.73388,39.438824,40.325806,41.798527,6.6050963,9.21894,11.982823,2.527221,3.2300725,4.017644,1561236.1,2723833,4248542,38.49172,42.18421,48.947567,27.795742,55.977177,32.585243,61.59082,39.8221,0.14226185,12.658967,29.487047,0.68161726,42.59634,2.3695514,52.153034,7.303311,0.38491717,4.2184215,9.789514,0.59760845,16.793152,1.1893613,24.636328,2.727814,5247.576,4669480.5,21753620,54056.676,47137204,319028.34,76950216,1845358,2.887229,5.8481874,8.605658,11.4052925,14.387834,17.893087,22.608826,29.305141,41.211586,101.339294,16.88279,43.45286,3.5252905,16.318727,11.565465,3.2081015,3.6050808
Panama,2012,0.47051328,3.4651458,8.6597185,18.760874,29.985146,59.33446,75.56307,84.01763,17667,130111,325160,704445,1125901,2227927,2837289,3154746,17.546616,22.99119,28.705126,658851,863287,1077838,25.858727,16.13799,4.0102673,53.723217,0.50272787,0.51739955,0.4829226,0.9881853,2.2001836,3.3511314,4.426061,5.6307874,7.0396366,8.835214,11.444389,16.415596,39.66881,7.190268,10.008709,12.937647,16.13799,20.33749,25.734343,34.320244,42.08768,43.247025,43.729168,7.384962,9.943,12.552515,2.7168427,3.4896004,4.2342057,1789994.5,3012526.5,4563787.5,30.611616,43.653957,49.626194,31.316431,56.157486,35.44191,61.78528,42.624374,0.1440307,13.0897045,29.445435,1.0851563,42.43432,3.0691652,51.910526,7.996706,0.30611616,4.3653955,9.925239,0.6733033,16.847246,1.2936298,24.714111,2.9197695,5408.1543,4915003.5,22112708,87604.164,47800504,420636.66,77966744,2056817.1,2.5553215,5.689395,8.665599,11.4452305,14.560499,18.203604,22.846737,29.593735,42.44864,102.5785,16.59635,43.734837,3.6175816,17.590313,13.396419,3.3289905,4.0241685
Panama,2013,0.18790631,2.2445593,7.0271173,18.164223,28.486044,57.541435,74.398,83.20923,7181,85777,268545,694156,1088610,2198978,2843161,3179887,17.791622,23.922106,29.142609,679917,914197,1113701,26.787373,16.894323,4.6059,55.708637,0.48732588,0.51457196,0.47954476,1.1167226,2.2307153,3.3020518,4.4123597,5.6495852,7.0686874,8.821035,11.435657,16.354307,39.60888,7.336579,10.321343,13.461612,16.894323,20.977678,26.586683,35.605965,38.41543,40.33135,42.692356,6.8347306,9.64811,12.441666,2.5960107,3.4068542,4.327551,1765071.8,3114535.8,4819597.5,57.08814,42.87333,49.029846,26.67598,55.32956,31.414148,60.91147,38.43595,0.10727304,12.212914,28.212475,0.5987575,41.16408,2.2075071,50.683956,6.9815927,0.5708814,4.287333,9.805969,0.5735336,16.598867,1.1466165,24.364586,2.6328628,4099.4995,4667233.5,21563112,49195.99,47193252,307918.1,77476630,1827617.5,2.9914064,5.9755,8.845329,11.819552,15.133755,18.935158,23.629236,30.633118,43.80889,106.10178,16.711435,43.679688,3.5806744,16.718216,12.09506,3.2974768,3.6679745
Panama,2014,0.42999554,2.8937745,7.424878,16.835926,27.232508,56.085278,73.8262,83.07042,16722,112533,288738,654714,1059016,2181040,2870948,3230437,17.157759,23.071882,28.954247,667230,897218,1125971,26.911156,17.493505,4.5059032,55.475903,0.47761875,0.5046687,0.46281186,1.0432293,2.3127668,3.4609418,4.616365,5.8133287,7.256107,9.055721,11.612073,16.335491,38.493977,7.7833066,10.812038,13.975976,17.493505,21.729433,27.304459,36.149876,42.309208,42.71451,43.323643,7.2593155,9.855044,12.544038,2.9605455,3.7361329,4.547294,1975364.9,3352125.5,5120121.5,43.404335,43.19666,48.49373,30.652151,54.28287,35.505623,59.927464,41.855663,0.18664077,11.7635355,27.197838,0.8870049,40.07498,2.6362479,49.782,7.0467854,0.43404338,4.319666,9.698746,0.6590213,16.284863,1.2959552,23.970985,2.8671129,7258.073,4574595.5,21153352,74161.64,46752990,374191.53,77436760,1877139,2.8074508,6.2239227,9.313794,12.423171,15.644339,19.527023,24.369991,31.24943,43.960693,103.591736,17.246632,44.25939,3.3668292,16.337763,12.311828,3.1712284,3.8823526
Panama,2015,0.16449043,1.5139548,5.570803,15.398765,24.43604,52.745937,70.52642,80.74642,6509,59909,220442,609344,966958,2087209,2790800,3195216,16.854242,22.64171,28.43834,666939,895955,1125333,29.395918,18.75554,5.0264845,60.07846,0.4751969,0.50806665,0.47105363,1.1341629,2.3051312,3.4478664,4.5248976,5.690615,7.14565,8.920088,11.532545,16.276793,39.02225,8.597541,11.75259,14.9869995,18.75554,23.483437,29.48476,39.052086,40.02974,41.26171,42.322475,6.7467084,9.342359,12.035806,3.0031176,3.8694284,4.7626853,2002896.2,3466833.8,5359607,57.13362,41.84809,47.300667,26.711454,53.177227,30.331562,58.40452,38.003166,0.09397863,10.226013,24.949179,0.40440145,37.50399,1.6897101,47.15956,5.8520145,0.5713362,4.184809,9.460133,0.5742963,15.953168,1.107102,23.361807,2.603217,3718.8274,4046534.8,19745274,34405.52,44522100,244051.78,74646024,1586254.5,3.333976,6.776145,10.13532,13.301352,16.728086,21.005295,26.221416,33.900974,47.847126,114.70949,17.102673,43.875076,3.4193878,16.078604,11.952381,3.203238,3.7313435
Panama,2016,0.18947926,1.5169268,5.823321,14.520295,23.18752,50.182228,67.997025,78.29109,7629,61077,234466,584636,933607,2020505,2737789,3152262,17.343536,23.027218,28.81269,698309,927153,1160096,30.89259,19.876503,5.103726,65.57617,0.47270498,0.5040773,0.48498964,1.0751665,2.272608,3.4419265,4.516214,5.7052317,7.2163463,9.0988865,11.86038,16.962511,37.850727,8.928135,12.3169155,15.640528,19.876503,24.958288,31.769821,42.42493,41.260544,42.30219,43.162434,7.1560373,9.741015,12.436262,3.2804613,4.2040977,5.1475096,2290775.8,3897842,5971605.5,49.790028,42.355137,47.27678,26.723276,52.57048,29.639523,57.67913,39.651146,0.09434089,9.821101,23.724539,0.4053754,35.746365,1.7260011,45.157616,5.757465,0.49790025,4.2355137,9.455356,0.57455045,15.771144,1.0818427,23.071651,2.7161036,3798.4812,3954305.2,19104594,35091.816,43178064,253655.31,72727890,1587931.9,3.3214676,7.020675,10.633002,13.951754,17.624939,22.293161,28.108818,36.639786,52.401592,116.9307,17.011147,45.138126,3.3478696,16.373037,12.848686,3.2991805,3.8945084
Panama,2017,0.37005284,2.0971286,5.3179164,13.975935,23.16041,49.210083,67.97999,78.656204,15158,85900,217825,572463,948665,2015676,2784503,3221808,17.701735,23.467028,29.2602,725074,961224,1198516,30.720894,20.362757,5.338321,62.34769,0.46609542,0.49888504,0.45520064,1.0956538,2.3444219,3.4882176,4.654619,5.9323053,7.3608623,9.144461,11.799471,16.472204,37.707787,8.959419,12.468525,16.143057,20.362757,25.11126,31.48545,41.753387,40.40297,41.89272,43.025864,7.152024,9.830974,12.589452,3.2908633,4.2652564,5.256751,2386119.5,4099866.8,6300300.5,82.85595,41.40147,46.947582,36.93484,51.80073,35.63929,57.00643,39.4662,0.30661893,9.588751,23.102945,0.77457374,35.21413,1.8952658,44.8391,5.5157695,0.8285595,4.140147,9.389517,0.79409915,15.540219,1.3008341,22.802572,2.7034347,12559.305,3927612.5,18926224,68213.12,43271788,283354.2,73465510,1547616.4,3.3659463,7.2022734,10.716117,14.299406,18.224573,22.613226,28.0926,36.24903,50.604084,115.84168,17.515219,44.776997,3.2554667,15.74965,11.679269,3.061849,3.8144495
Panama,2018,0.17836274,1.4056449,4.409971,12.542126,20.769913,46.71057,64.81636,76.89464,7429,58549,183687,522412,865120,1945614,2699767,3202858,17.045336,22.315235,28.409657,709982,929486,1183335,32.38717,21.425737,5.9072347,65.82547,0.44974786,0.49212474,0.45979053,1.1665754,2.4054043,3.5811212,4.6842446,5.9527316,7.462206,9.319653,11.845658,16.47443,37.10798,9.673167,13.457311,17.088648,21.425737,27.15493,33.75008,43.85802,39.33302,41.70994,42.31343,6.7044473,9.307667,12.021104,3.3709555,4.4683313,5.4395785,2393317.8,4153251.5,6436843.5,60.300102,40.65084,45.62586,28.967009,50.863342,32.00715,55.356777,37.186943,0.10754911,8.443146,21.312094,0.4071754,32.96777,1.4115096,42.5664,4.664037,0.603001,4.0650845,9.125172,0.6227907,15.259003,1.168261,22.142712,2.5473056,4479.695,3516785.8,17754060,36463.773,41195750,214594.36,70919960,1330743,3.7782075,7.7904234,11.598238,15.170941,19.279213,24.167973,30.183716,38.36473,53.356014,120.182236,17.790077,45.101948,3.1348226,15.000759,11.143195,3.0722616,3.6270335
Panama,2019,0.2817667,1.0040996,3.7361362,12.0776205,19.978374,45.898983,64.4377,76.10107,11926,42499,158133,511189,845591,1942689,2727346,3221002,16.772501,22.754755,28.794115,709901,963102,1218720,33.49605,21.854061,5.978229,68.53227,0.45668358,0.49838337,0.4608382,1.1927774,2.3960106,3.5139594,4.6081276,5.8562574,7.3098807,9.112442,11.63723,16.341965,38.03135,10.012763,13.535971,17.40339,21.854061,27.307537,34.15507,44.97712,38.715694,40.05596,41.23048,6.4935865,9.114632,11.871949,3.3843806,4.3769264,5.4063206,2402575.2,4215427,6588791,40.48746,39.938374,45.263474,35.58494,50.324326,29.486656,55.21198,35.563362,0.114081465,7.979037,20.77547,0.35730964,32.427834,1.1016605,42.016907,4.295207,0.4048746,3.9938374,9.052694,0.7650763,15.097298,1.076263,22.084791,2.4360905,4828.534,3377153,17586570,32514.977,41175556,170192.7,71135160,1245302.6,3.9953334,8.025689,11.770376,15.435408,19.61615,24.485214,30.523085,38.980125,54.739132,127.39,17.567133,44.40152,3.247524,15.150885,11.463641,3.1359055,3.655608
Panama,2021,0.34160778,1.1082573,4.3202276,12.851942,22.99017,51.87278,69.17376,79.27308,14864,48223,187985,559222,1000364,2257123,3009935,3449383,15.258082,21.522509,27.57757,663920,936502,1199974,30.866829,19.199842,5.759954,63.780647,0.46895292,0.50861204,0.47694248,1.2305962,2.4348004,3.4572277,4.480467,5.564401,6.9671764,8.799098,11.414637,16.297743,39.353855,9.046081,12.268912,15.359875,19.199842,24.01211,30.60615,40.83659,37.31036,38.389473,39.861694,5.692847,8.26238,10.992889,2.8654125,3.6853592,4.5920296,1902404.6,3451346.2,5510316.5,78.62959,38.389065,45.38882,43.02698,52.22125,30.70131,57.75406,36.43873,0.2686,8.825714,23.544441,0.47684735,36.1234,1.326369,45.783417,4.6830816,0.78629595,3.8389065,9.077764,0.9250802,15.666374,1.1205978,23.101624,2.4960527,11687.503,3840303.8,20489630,44610.14,47154770,210655.6,79686344,1395847.6,3.7984602,7.5154567,10.671366,13.82978,17.17554,21.505465,27.160025,35.233364,50.305965,121.47287,17.167492,43.478653,3.3916698,15.182967,11.073117,3.321936,3.3333325
Papua New Guinea,1996,18.861324,52.644897,75.43782,90.50387,96.70554,99.603615,99.86755,99.926796,902683,2519529,3610375,4331420,4628226,4766925,4779556,4782392,11.043708,18.861324,25.707718,528540,902683,1230344,3.0309286,2.0044944,0.77088016,6.6913786,0.36040628,0.4577135,0.45520118,1.8756664,2.9858904,3.8976536,4.865424,6.020457,7.4720345,9.427399,11.971567,17.014545,34.469364,1.0344661,1.3216202,1.6732271,1.9990885,2.4922016,3.220486,4.1517243,26.412802,28.06657,31.458326,2.9169512,5.2937255,8.087215,0.21177725,0.2812964,0.37834826,111932.76,253921.48,465498.5,28.066568,73.89109,85.395546,42.531643,90.08079,53.040737,92.51074,67.413284,5.2937255,71.45679,85.05706,22.390736,89.96147,40.012775,92.44303,61.01163,0.2806657,7.389109,17.07911,0.9144304,27.024237,1.9359869,37.0043,4.6178102,253352.14,34198468,81414830,2303933.8,129163860,6989639,176969060,20001674,0.56850106,0.90500206,1.181351,1.4746754,1.8247575,2.2647204,2.857377,3.6284964,5.156987,10.447418,19.645092,45.885544,2.5299294,10.590005,8.68018,3.3472147,2.5932546
Papua New Guinea,2009,12.5795555,39.68331,67.74676,90.20282,95.929276,99.477615,99.91853,99.967766,925716,2920251,4985409,6637926,7059330,7320449,7352895,7356518,13.941805,19.523312,25.828743,1025962,1436699,1900709,3.4707556,2.6180224,0.89606833,6.7441435,0.3073237,0.41850787,0.3810108,1.8695365,3.2021992,4.4116774,5.5775256,6.8551817,8.305415,9.986637,12.453847,16.338043,30.99994,1.3386291,1.7219801,2.164632,2.6180224,3.1684575,3.8628423,4.8691554,29.473152,33.650837,35.76615,4.109089,6.5697575,9.237948,0.3086455,0.44049323,0.5618195,316658.56,632856.2,1067855.4,29.074976,70.07044,83.279366,39.53438,88.56209,46.978775,91.38541,61.018826,3.657504,67.21807,82.84434,15.688551,88.489944,31.826595,91.35595,55.0407,0.29074976,7.0070443,16.655872,0.84998924,26.568628,1.7147254,36.55416,4.1797895,269151.72,49465040,121928470,2482182,195356340,8548607,268911360,27745134,0.64887047,1.111405,1.5311854,1.9358227,2.379266,2.8826065,3.4661176,4.322426,5.6705356,10.759321,21.91612,47.083942,2.0583007,9.333685,7.526372,2.576045,2.921677
Paraguay,1990,0.15145849,1.1892296,4.6634254,21.768887,42.034405,75.7068,89.09125,93.61631,6148,48273,189298,883642,1706258,3073087,3616387,3800068,9.235228,15.471204,22.924458,374876,628006,930548,15.836164,11.430765,4.7981615,31.924047,0.2836687,0.40839344,0.38499317,2.1719835,3.5930314,4.6208835,5.6298256,6.657604,7.912772,9.732173,12.555592,16.373905,30.75223,6.5093417,8.22542,9.596323,11.430765,13.709033,17.44786,22.592424,26.921541,28.332998,29.467447,2.4862661,4.383454,6.755249,1.2309351,1.6193392,2.0210128,461448.03,1016954.75,1880649.5,64.01043,34.926,50.78589,24.651339,60.031395,28.007084,67.28332,30.926722,0.0969493,14.680932,38.448376,0.2931601,53.48271,1.3060927,62.98815,6.7324066,0.6401043,3.4926,10.157178,0.5300038,18.009418,1.0222586,26.913328,2.1184804,3935.361,5959277,31213890,25584.873,65129028,193511.52,102272470,1871978.2,3.4395885,5.6899834,7.3177066,8.915484,10.543092,12.530796,15.412028,19.883242,25.929987,48.699738,22.673328,46.574444,1.9201274,8.174504,6.653392,2.792818,2.3823218
Paraguay,1995,3.9782975,12.40302,23.497927,43.63851,58.241673,81.56587,90.12984,93.2263,183158,571025,1081825,2009081,2681398,3755225,4149503,4292062,20.829926,26.208353,32.251,958993,1206611,1484809,14.909174,8.061832,1.761439,29.56107,0.6494852,0.5815904,0.56584686,0.7144995,1.6580834,2.573473,3.5684202,4.7579327,6.1996136,8.05895,10.698016,15.662292,46.10872,3.1347272,4.498168,6.1116815,8.061832,10.524255,13.643571,18.884436,43.345108,45.43951,46.052834,9.028759,11.908949,14.852497,1.397764,1.8316286,2.2276213,1340445.9,2210063.2,3307592.2,43.042477,53.25208,63.20071,42.382133,70.14176,44.948757,75.51547,49.60848,1.7123623,31.014898,51.55021,5.256667,63.21866,10.562026,70.40029,21.648403,0.43042475,5.3252077,12.640142,0.91121596,21.04253,1.6406296,30.20619,3.3981807,78835.734,14279002,47466576,520327.1,87316040,1774874.2,129646840,6827220,1.0652597,2.4720654,3.8368356,5.3202195,7.0936847,9.243112,12.015229,15.949858,23.351183,68.74429,13.2724085,40.61887,5.4153323,26.035343,16.782341,3.6667929,4.5768447
Paraguay,1997,3.8194764,10.553168,20.361813,37.997097,51.145554,77.67431,87.826744,92.48928,184033,508482,981091,1830810,2464341,3742573,4231746,4456401,21.73188,27.707365,32.93044,1047105,1335021,1586684,16.009048,9.602362,2.0545132,33.9525,0.5931673,0.5489243,0.54905605,0.7362756,1.7848022,2.7170575,3.864608,5.2199783,6.9019847,8.804494,11.563351,16.96899,41.438457,3.614494,5.17277,7.3262467,9.602362,12.439697,15.78793,22.00715,43.908268,45.524548,47.39266,9.542095,12.613652,15.606615,1.6864923,2.185716,2.7304888,1765934.6,2917976.5,4332423,37.378483,52.97295,60.285423,42.965065,67.05497,43.930016,72.18276,49.47145,1.4276592,27.093311,46.82629,4.5341744,58.89219,8.944948,66.76132,18.797714,0.3737848,5.2972946,12.057085,0.92374897,20.116491,1.6034456,28.873106,3.3887942,68788.74,13054341,45124520,469709.72,85127880,1573126.1,128670136,6204238.5,1.1787071,2.8572986,4.3497505,6.1868696,8.3566885,11.04942,14.095158,18.511824,27.16574,66.33903,14.3227215,44.23882,4.5523043,23.16765,16.525812,3.5358489,4.673789
